family,subgroup,dataset_name,dataset_dir,train_csv,valid_csv,id_test_csv,ood_test_csv,metadata_yaml,has_formula_py,resolved_dataset_dir,error_type,error
srsd,srsd-feynman_medium,feynman-ii.21.32,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.21.32,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.21.32/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.21.32/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.21.32/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.21.32/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.21.32/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.21.32,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.21.32/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-ii.34.2,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-ii.34.29a,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.29a,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.29a/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.29a/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.29a/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.29a/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.29a/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.29a,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.29a/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-ii.34.2a,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-ii.37.1,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-ii.6.11,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-ii.8.7,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-iii.13.18,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-iii.14.14,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.14.14,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.14.14/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.14.14/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.14.14/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.14.14/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.14.14/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.14.14,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.14.14/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-iii.15.12,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.12,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.12/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.12/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.12/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.12/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.12/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.12,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.12/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-iii.15.14,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.14,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.14/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.14/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.14/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.14/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.14/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.14,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.14/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-iii.17.37,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.17.37,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.17.37/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.17.37/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.17.37/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.17.37/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.17.37/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.17.37,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.17.37/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-iii.19.51,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.19.51,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.19.51/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.19.51/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.19.51/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.19.51/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.19.51/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.19.51,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.19.51/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-iii.4.32,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.4.32,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.4.32/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.4.32/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.4.32/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.4.32/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.4.32/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.4.32,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.4.32/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-iii.8.54,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.8.54,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.8.54/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.8.54/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.8.54/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.8.54/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.8.54/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.8.54,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.8.54/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium_dummy,feynman-bonus.18,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-bonus.18,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-bonus.18/train.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-bonus.18/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-bonus.18/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-bonus.18/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-bonus.18/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-bonus.18,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-bonus.18/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium_dummy,feynman-bonus.8,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-bonus.8,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-bonus.8/train.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-bonus.8/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-bonus.8/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-bonus.8/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-bonus.8/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-bonus.8,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-bonus.8/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium_dummy,feynman-i.10.7,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7/train.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.10.7/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium_dummy,feynman-i.11.19,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.11.19,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.11.19/train.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.11.19/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.11.19/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.11.19/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.11.19/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.11.19,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.11.19/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium_dummy,feynman-i.12.11,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11/train.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.11/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium_dummy,feynman-i.12.2,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.2,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.2/train.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.2/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.2/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.2/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.2/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.2,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.12.2/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium_dummy,feynman-i.13.12,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.13.12,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.13.12/train.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.13.12/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.13.12/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.13.12/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.13.12/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.13.12,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.13.12/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium_dummy,feynman-i.13.4,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.13.4,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.13.4/train.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.13.4/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.13.4/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.13.4/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.13.4/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.13.4,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.13.4/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium_dummy,feynman-i.15.10,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.15.10,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.15.10/train.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.15.10/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.15.10/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.15.10/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.15.10/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.15.10,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.15.10/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium_dummy,feynman-i.16.6,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.16.6,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.16.6/train.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.16.6/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.16.6/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.16.6/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.16.6/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.16.6,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.16.6/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium_dummy,feynman-i.18.4,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.18.4,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.18.4/train.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.18.4/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.18.4/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.18.4/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.18.4/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.18.4,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium_dummy/feynman-i.18.4/ood_test.csv 中缺少目标列 y')
