experiment_id,remote_dir,status,created_at_local,created_at_utc,seed,problem_name,dataset_name,dataset_family,dataset_key,train_path,model_alias,llm_model,llm_config_path,prompts_type,prompt_level,prompt_family,prompt_naming,prompt_setting,wandb_project,wandb_name,wandb_group,wandb_tags,niterations,samples_per_iteration,max_params,feature_count,feature_names,target_name,progress_entries,final_iteration,best_nmse,best_mse,best_sample_order,llm_prompt_tokens,llm_thinking_tokens,llm_content_tokens,llm_total_tokens,llm_time_seconds,background_sha1,background_preview
srbench1-0_feynman_ii_8_31__llmsr__4omini__L2_SciPrior_Named__s18_llmsr_seed1314_20251128-044146,/data3/zhangziwen/experiments/1.llm_background_ablation/srbench1-0_feynman_ii_8_31__llmsr__4omini__L2_SciPrior_Named__s18_llmsr_seed1314_20251128-044146,success,2025-11-28T04:41:46.428929+08:00,2025-11-27T20:41:46.428945Z,1314,srbench1.0_feynman_ii_8_31__llmsr__4omini__L2_SciPrior_Named__s18,srbench1.0_feynman_ii_8_31,srbench1.0,feynman_ii_8_31,srbench1.0/feynman/feynman_II_8_31/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L2_SciPrior_Named,L2,SciPrior,Named,s18,1.llm_background_ablation,srbench1.0_feynman_ii_8_31__llmsr__4omini__L2_SciPrior_Named__s18,sim-group,"sim,llmsr,4omini,L2_SciPrior_Named",250,4,10,2,"x0,x1",y,246,251,6.568019711649726e-14,1.0785720043708941e-11,576,925624,0,644995,1570619,9050.13,d3915dcad3c9,"These data originate from real-world experiments in the natural sciences. Args: Ef represents the electric field strength, epsilon represents the electric permittivity, params: Arr"
srbench1-0_feynman_ii_8_31__llmsr__4omini__L2_SciPrior_Named__s2025_llmsr_seed1314_20251128-044146,/data3/zhangziwen/experiments/1.llm_background_ablation/srbench1-0_feynman_ii_8_31__llmsr__4omini__L2_SciPrior_Named__s2025_llmsr_seed1314_20251128-044146,success,2025-11-28T04:41:46.239127+08:00,2025-11-27T20:41:46.239144Z,1314,srbench1.0_feynman_ii_8_31__llmsr__4omini__L2_SciPrior_Named__s2025,srbench1.0_feynman_ii_8_31,srbench1.0,feynman_ii_8_31,srbench1.0/feynman/feynman_II_8_31/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L2_SciPrior_Named,L2,SciPrior,Named,s2025,1.llm_background_ablation,srbench1.0_feynman_ii_8_31__llmsr__4omini__L2_SciPrior_Named__s2025,sim-group,"sim,llmsr,4omini,L2_SciPrior_Named",250,4,10,2,"x0,x1",y,250,251,1.312440474048862e-13,2.1552334110714977e-11,283,976968,0,656055,1633023,8825.39,d3915dcad3c9,"These data originate from real-world experiments in the natural sciences. Args: Ef represents the electric field strength, epsilon represents the electric permittivity, params: Arr"
srbench1-0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Anon__s10_llmsr_seed1314_20251128-070651,/data3/zhangziwen/experiments/1.llm_background_ablation/srbench1-0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Anon__s10_llmsr_seed1314_20251128-070651,success,2025-11-28T07:06:51.557404+08:00,2025-11-27T23:06:51.557416Z,1314,srbench1.0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Anon__s10,srbench1.0_feynman_ii_8_31,srbench1.0,feynman_ii_8_31,srbench1.0/feynman/feynman_II_8_31/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L3_Abstract_Anon,L3,Abstract,Anon,s10,1.llm_background_ablation,srbench1.0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Anon__s10,sim-group,"sim,llmsr,4omini,L3_Abstract_Anon",250,4,10,2,"x0,x1",y,251,251,1.431931325912244e-12,2.3514561589564947e-10,118,1011640,0,679710,1691350,9173.93,5a6c9c422b39,"This is an abstract symbolic regression problem. Args: Ef, epsilon: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Return: y: D"
srbench1-0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Anon__s18_llmsr_seed1314_20251128-070553,/data3/zhangziwen/experiments/1.llm_background_ablation/srbench1-0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Anon__s18_llmsr_seed1314_20251128-070553,success,2025-11-28T07:05:53.543920+08:00,2025-11-27T23:05:53.543934Z,1314,srbench1.0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Anon__s18,srbench1.0_feynman_ii_8_31,srbench1.0,feynman_ii_8_31,srbench1.0/feynman/feynman_II_8_31/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L3_Abstract_Anon,L3,Abstract,Anon,s18,1.llm_background_ablation,srbench1.0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Anon__s18,sim-group,"sim,llmsr,4omini,L3_Abstract_Anon",250,4,10,2,"x0,x1",y,251,251,1.431931325912244e-12,2.3514561589564947e-10,118,1007016,0,681932,1688948,8183.57,5a6c9c422b39,"This is an abstract symbolic regression problem. Args: Ef, epsilon: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Return: y: D"
srbench1-0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Anon__s2025_llmsr_seed1314_20251128-070528,/data3/zhangziwen/experiments/1.llm_background_ablation/srbench1-0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Anon__s2025_llmsr_seed1314_20251128-070528,success,2025-11-28T07:05:28.659086+08:00,2025-11-27T23:05:28.659098Z,1314,srbench1.0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Anon__s2025,srbench1.0_feynman_ii_8_31,srbench1.0,feynman_ii_8_31,srbench1.0/feynman/feynman_II_8_31/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L3_Abstract_Anon,L3,Abstract,Anon,s2025,1.llm_background_ablation,srbench1.0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Anon__s2025,sim-group,"sim,llmsr,4omini,L3_Abstract_Anon",250,4,10,2,"x0,x1",y,251,251,1.7292006086035258e-13,2.839619014956359e-11,595,1056796,0,722549,1779345,9911.39,5a6c9c422b39,"This is an abstract symbolic regression problem. Args: Ef, epsilon: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Return: y: D"
srbench1-0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Anon__s2025_llmsr_seed1314_20251128-073535,/data3/zhangziwen/experiments/1.llm_background_ablation/srbench1-0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Anon__s2025_llmsr_seed1314_20251128-073535,success,2025-11-28T07:35:35.221858+08:00,2025-11-27T23:35:35.221877Z,1314,srbench1.0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Anon__s2025,srbench1.0_feynman_ii_8_31,srbench1.0,feynman_ii_8_31,srbench1.0/feynman/feynman_II_8_31/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L3_Abstract_Anon,L3,Abstract,Anon,s2025,1.llm_background_ablation,srbench1.0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Anon__s2025,sim-group,"sim,llmsr,4omini,L3_Abstract_Anon",250,4,10,2,"x0,x1",y,251,251,1.4152453790174719e-12,2.3240552131962385e-10,16,1020552,0,685407,1705959,9233.95,5a6c9c422b39,"This is an abstract symbolic regression problem. Args: Ef, epsilon: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Return: y: D"
srbench1-0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Named__s10_llmsr_seed1314_20251128-044151,/data3/zhangziwen/experiments/1.llm_background_ablation/srbench1-0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Named__s10_llmsr_seed1314_20251128-044151,success,2025-11-28T04:41:51.862270+08:00,2025-11-27T20:41:51.862288Z,1314,srbench1.0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Named__s10,srbench1.0_feynman_ii_8_31,srbench1.0,feynman_ii_8_31,srbench1.0/feynman/feynman_II_8_31/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L3_Abstract_Named,L3,Abstract,Named,s10,1.llm_background_ablation,srbench1.0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Named__s10,sim-group,"sim,llmsr,4omini,L3_Abstract_Named",250,4,10,2,"x0,x1",y,251,251,1.6425245478967208e-14,2.6972833085611807e-12,64,1064500,0,700607,1765107,8481.39,748168701645,"This is an abstract symbolic regression problem. Args: Ef represents the electric field strength, epsilon represents the electric permittivity, params: Array of numeric constants o"
srbench1-0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Named__s18_llmsr_seed1314_20251128-044151,/data3/zhangziwen/experiments/1.llm_background_ablation/srbench1-0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Named__s18_llmsr_seed1314_20251128-044151,success,2025-11-28T04:41:51.644118+08:00,2025-11-27T20:41:51.644137Z,1314,srbench1.0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Named__s18,srbench1.0_feynman_ii_8_31,srbench1.0,feynman_ii_8_31,srbench1.0/feynman/feynman_II_8_31/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L3_Abstract_Named,L3,Abstract,Named,s18,1.llm_background_ablation,srbench1.0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Named__s18,sim-group,"sim,llmsr,4omini,L3_Abstract_Named",250,4,10,2,"x0,x1",y,251,251,8.292345936359324e-15,1.361733455466355e-12,898,979676,0,655483,1635159,9378.76,748168701645,"This is an abstract symbolic regression problem. Args: Ef represents the electric field strength, epsilon represents the electric permittivity, params: Array of numeric constants o"
srbench1-0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Named__s2025_llmsr_seed1314_20251128-044150,/data3/zhangziwen/experiments/1.llm_background_ablation/srbench1-0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Named__s2025_llmsr_seed1314_20251128-044150,success,2025-11-28T04:41:50.890105+08:00,2025-11-27T20:41:50.890122Z,1314,srbench1.0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Named__s2025,srbench1.0_feynman_ii_8_31,srbench1.0,feynman_ii_8_31,srbench1.0/feynman/feynman_II_8_31/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L3_Abstract_Named,L3,Abstract,Named,s2025,1.llm_background_ablation,srbench1.0_feynman_ii_8_31__llmsr__4omini__L3_Abstract_Named__s2025,sim-group,"sim,llmsr,4omini,L3_Abstract_Named",250,4,10,2,"x0,x1",y,251,251,2.7343129098904772e-14,4.490171292523463e-12,312,1020156,0,675159,1695315,9240.23,748168701645,"This is an abstract symbolic regression problem. Args: Ef represents the electric field strength, epsilon represents the electric permittivity, params: Array of numeric constants o"
srsd_feynman-i-10-7__llmsr__4omini__L1_Struct_Anon__s18_llmsr_seed1314_20251128-064817,/data3/zhangziwen/experiments/1.llm_background_ablation/srsd_feynman-i-10-7__llmsr__4omini__L1_Struct_Anon__s18_llmsr_seed1314_20251128-064817,success,2025-11-28T06:48:17.236650+08:00,2025-11-27T22:48:17.236664Z,1314,srsd_feynman-i.10.7__llmsr__4omini__L1_Struct_Anon__s18,srsd_feynman-i.10.7,srsd,feynman-i.10.7,srsd/srsd-feynman_medium_dummy/feynman-i.10.7/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Anon,L1,Struct,Anon,s18,1.llm_background_ablation,srsd_feynman-i.10.7__llmsr__4omini__L1_Struct_Anon__s18,sim-group,"sim,llmsr,4omini,L1_Struct_Anon",250,4,10,3,"x0,x1,x2",y,66,251,1223477715068.2793,7740351534082.619,741,612456,0,584008,1196464,8230.43,52038e208fe2,"This is a problem from the natural sciences. Args: x1, x2, x3: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Return: y: Depend"
srsd_feynman-i-10-7__llmsr__4omini__L1_Struct_Named__s10_llmsr_seed1314_20251128-072416,/data3/zhangziwen/experiments/1.llm_background_ablation/srsd_feynman-i-10-7__llmsr__4omini__L1_Struct_Named__s10_llmsr_seed1314_20251128-072416,success,2025-11-28T07:24:16.451635+08:00,2025-11-27T23:24:16.451658Z,1314,srsd_feynman-i.10.7__llmsr__4omini__L1_Struct_Named__s10,srsd_feynman-i.10.7,srsd,feynman-i.10.7,srsd/srsd-feynman_medium_dummy/feynman-i.10.7/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Named,L1,Struct,Named,s10,1.llm_background_ablation,srsd_feynman-i.10.7__llmsr__4omini__L1_Struct_Named__s10,sim-group,"sim,llmsr,4omini,L1_Struct_Named",250,4,10,3,"x0,x1,x2",y,250,251,6632261678.45068,41959110676.86929,8,659280,0,545966,1205246,7280.37,3187cac2ea64,"This is a problem from the natural sciences. Args: x1 represents x1, x2 represents x2, x3 represents x3, params: Array of numeric constants or parameters to be optimized Return: y "
srsd_feynman-i-10-7__llmsr__4omini__L2_SciPrior_Anon__s10_llmsr_seed1314_20251128-043737,/data3/zhangziwen/experiments/1.llm_background_ablation/srsd_feynman-i-10-7__llmsr__4omini__L2_SciPrior_Anon__s10_llmsr_seed1314_20251128-043737,success,2025-11-28T04:37:37.917087+08:00,2025-11-27T20:37:37.917106Z,1314,srsd_feynman-i.10.7__llmsr__4omini__L2_SciPrior_Anon__s10,srsd_feynman-i.10.7,srsd,feynman-i.10.7,srsd/srsd-feynman_medium_dummy/feynman-i.10.7/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L2_SciPrior_Anon,L2,SciPrior,Anon,s10,1.llm_background_ablation,srsd_feynman-i.10.7__llmsr__4omini__L2_SciPrior_Anon__s10,sim-group,"sim,llmsr,4omini,L2_SciPrior_Anon",250,4,10,3,"x0,x1,x2",y,116,251,760509795824.8917,4811377512069.799,543,588460,0,558927,1147387,7737.73,1fbc82a17f7a,"These data originate from real-world experiments in the natural sciences. Args: x1, x2, x3: Independent variables (anonymized) params: Array of numeric constants or parameters to b"
srsd_feynman-i-10-7__llmsr__4omini__L2_SciPrior_Named__s18_llmsr_seed1314_20251128-044212,/data3/zhangziwen/experiments/1.llm_background_ablation/srsd_feynman-i-10-7__llmsr__4omini__L2_SciPrior_Named__s18_llmsr_seed1314_20251128-044212,success,2025-11-28T04:42:12.193963+08:00,2025-11-27T20:42:12.194193Z,1314,srsd_feynman-i.10.7__llmsr__4omini__L2_SciPrior_Named__s18,srsd_feynman-i.10.7,srsd,feynman-i.10.7,srsd/srsd-feynman_medium_dummy/feynman-i.10.7/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L2_SciPrior_Named,L2,SciPrior,Named,s18,1.llm_background_ablation,srsd_feynman-i.10.7__llmsr__4omini__L2_SciPrior_Named__s18,sim-group,"sim,llmsr,4omini,L2_SciPrior_Named",250,4,10,3,"x0,x1,x2",y,24,251,760509795824.8917,4811377512069.799,910,593820,0,549630,1143450,8001.54,011feb61b4ce,"These data originate from real-world experiments in the natural sciences. Args: x1 represents x1, x2 represents x2, x3 represents x3, params: Array of numeric constants or paramete"
srsd_feynman-i-11-19__llmsr__4omini__L0_Domain__s18_llmsr_seed1314_20251128-044143,/data3/zhangziwen/experiments/1.llm_background_ablation/srsd_feynman-i-11-19__llmsr__4omini__L0_Domain__s18_llmsr_seed1314_20251128-044143,success,2025-11-28T04:41:43.485042+08:00,2025-11-27T20:41:43.485060Z,1314,srsd_feynman-i.11.19__llmsr__4omini__L0_Domain__s18,srsd_feynman-i.11.19,srsd,feynman-i.11.19,srsd/srsd-feynman_medium_dummy/feynman-i.11.19/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L0_Domain,L0,Domain,,s18,1.llm_background_ablation,srsd_feynman-i.11.19__llmsr__4omini__L0_Domain__s18,sim-group,"sim,llmsr,4omini,L0_Domain",250,4,10,8,"x0,x1,x2,x3,x4,x5,x6,x7",y,211,251,181693.44489900244,62307581.1235418,873,738808,0,700635,1439443,9247.57,05436e7ff3fd,"Mathematical function for y Args: x1 represents x1, x2 represents x2, x3 represents x3, x4 represents x4, x5 represents x5, x6 represents x6, params: Array of numeric constants or "
srsd_feynman-i-11-19__llmsr__4omini__L1_Struct_Anon__s10_llmsr_seed1314_20251128-065302,/data3/zhangziwen/experiments/1.llm_background_ablation/srsd_feynman-i-11-19__llmsr__4omini__L1_Struct_Anon__s10_llmsr_seed1314_20251128-065302,success,2025-11-28T06:53:02.320541+08:00,2025-11-27T22:53:02.320558Z,1314,srsd_feynman-i.11.19__llmsr__4omini__L1_Struct_Anon__s10,srsd_feynman-i.11.19,srsd,feynman-i.11.19,srsd/srsd-feynman_medium_dummy/feynman-i.11.19/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Anon,L1,Struct,Anon,s10,1.llm_background_ablation,srsd_feynman-i.11.19__llmsr__4omini__L1_Struct_Anon__s10,sim-group,"sim,llmsr,4omini,L1_Struct_Anon",250,4,10,8,"x0,x1,x2,x3,x4,x5,x6,x7",y,251,251,0.675555627228375,231.66623908966483,477,1115340,0,731557,1846897,10722.66,56c028c14f01,"This is a problem from the natural sciences. Args: x1, x2, x3, x4, x5, x6: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Retur"
srsd_feynman-i-11-19__llmsr__4omini__L1_Struct_Anon__s18_llmsr_seed1314_20251128-065553,/data3/zhangziwen/experiments/1.llm_background_ablation/srsd_feynman-i-11-19__llmsr__4omini__L1_Struct_Anon__s18_llmsr_seed1314_20251128-065553,success,2025-11-28T06:55:53.117662+08:00,2025-11-27T22:55:53.117676Z,1314,srsd_feynman-i.11.19__llmsr__4omini__L1_Struct_Anon__s18,srsd_feynman-i.11.19,srsd,feynman-i.11.19,srsd/srsd-feynman_medium_dummy/feynman-i.11.19/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Anon,L1,Struct,Anon,s18,1.llm_background_ablation,srsd_feynman-i.11.19__llmsr__4omini__L1_Struct_Anon__s18,sim-group,"sim,llmsr,4omini,L1_Struct_Anon",250,4,10,8,"x0,x1,x2,x3,x4,x5,x6,x7",y,248,251,0.3359166951014803,115.19489182684573,131,1112212,0,710986,1823198,9962.61,56c028c14f01,"This is a problem from the natural sciences. Args: x1, x2, x3, x4, x5, x6: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Retur"
srsd_feynman-i-11-19__llmsr__4omini__L1_Struct_Anon__s2025_llmsr_seed1314_20251128-064904,/data3/zhangziwen/experiments/1.llm_background_ablation/srsd_feynman-i-11-19__llmsr__4omini__L1_Struct_Anon__s2025_llmsr_seed1314_20251128-064904,success,2025-11-28T06:49:04.424007+08:00,2025-11-27T22:49:04.424022Z,1314,srsd_feynman-i.11.19__llmsr__4omini__L1_Struct_Anon__s2025,srsd_feynman-i.11.19,srsd,feynman-i.11.19,srsd/srsd-feynman_medium_dummy/feynman-i.11.19/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Anon,L1,Struct,Anon,s2025,1.llm_background_ablation,srsd_feynman-i.11.19__llmsr__4omini__L1_Struct_Anon__s2025,sim-group,"sim,llmsr,4omini,L1_Struct_Anon",250,4,10,8,"x0,x1,x2,x3,x4,x5,x6,x7",y,249,251,0.6485536087343053,222.4065189123418,857,1110488,0,711637,1822125,9229.2,56c028c14f01,"This is a problem from the natural sciences. Args: x1, x2, x3, x4, x5, x6: Independent variables (anonymized) params: Array of numeric constants or parameters to be optimized Retur"
srsd_feynman-i-11-19__llmsr__4omini__L1_Struct_Named__s10_llmsr_seed1314_20251128-072829,/data3/zhangziwen/experiments/1.llm_background_ablation/srsd_feynman-i-11-19__llmsr__4omini__L1_Struct_Named__s10_llmsr_seed1314_20251128-072829,success,2025-11-28T07:28:29.184255+08:00,2025-11-27T23:28:29.184269Z,1314,srsd_feynman-i.11.19__llmsr__4omini__L1_Struct_Named__s10,srsd_feynman-i.11.19,srsd,feynman-i.11.19,srsd/srsd-feynman_medium_dummy/feynman-i.11.19/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Named,L1,Struct,Named,s10,1.llm_background_ablation,srsd_feynman-i.11.19__llmsr__4omini__L1_Struct_Named__s10,sim-group,"sim,llmsr,4omini,L1_Struct_Named",250,4,10,8,"x0,x1,x2,x3,x4,x5,x6,x7",y,248,251,0.6858220747655842,235.18688075690176,13,938944,0,674550,1613494,10173.0,6c8b3e12ff69,"This is a problem from the natural sciences. Args: x1 represents x1, x2 represents x2, x3 represents x3, x4 represents x4, x5 represents x5, x6 represents x6, params: Array of nume"
srsd_feynman-i-11-19__llmsr__4omini__L1_Struct_Named__s10_llmsr_seed1314_20251128-080404,/data3/zhangziwen/experiments/1.llm_background_ablation/srsd_feynman-i-11-19__llmsr__4omini__L1_Struct_Named__s10_llmsr_seed1314_20251128-080404,success,2025-11-28T08:04:04.639767+08:00,2025-11-28T00:04:04.639784Z,1314,srsd_feynman-i.11.19__llmsr__4omini__L1_Struct_Named__s10,srsd_feynman-i.11.19,srsd,feynman-i.11.19,srsd/srsd-feynman_medium_dummy/feynman-i.11.19/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Named,L1,Struct,Named,s10,1.llm_background_ablation,srsd_feynman-i.11.19__llmsr__4omini__L1_Struct_Named__s10,sim-group,"sim,llmsr,4omini,L1_Struct_Named",250,4,10,8,"x0,x1,x2,x3,x4,x5,x6,x7",y,245,251,0.6696488810268172,229.64065655786618,374,979712,0,704117,1683829,10631.64,6c8b3e12ff69,"This is a problem from the natural sciences. Args: x1 represents x1, x2 represents x2, x3 represents x3, x4 represents x4, x5 represents x5, x6 represents x6, params: Array of nume"
srsd_feynman-i-11-19__llmsr__4omini__L1_Struct_Named__s18_llmsr_seed1314_20251128-071327,/data3/zhangziwen/experiments/1.llm_background_ablation/srsd_feynman-i-11-19__llmsr__4omini__L1_Struct_Named__s18_llmsr_seed1314_20251128-071327,success,2025-11-28T07:13:27.239069+08:00,2025-11-27T23:13:27.239086Z,1314,srsd_feynman-i.11.19__llmsr__4omini__L1_Struct_Named__s18,srsd_feynman-i.11.19,srsd,feynman-i.11.19,srsd/srsd-feynman_medium_dummy/feynman-i.11.19/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Named,L1,Struct,Named,s18,1.llm_background_ablation,srsd_feynman-i.11.19__llmsr__4omini__L1_Struct_Named__s18,sim-group,"sim,llmsr,4omini,L1_Struct_Named",250,4,10,8,"x0,x1,x2,x3,x4,x5,x6,x7",y,235,251,0.9988812929593859,342.54332746264623,447,917448,0,675209,1592657,8731.01,6c8b3e12ff69,"This is a problem from the natural sciences. Args: x1 represents x1, x2 represents x2, x3 represents x3, x4 represents x4, x5 represents x5, x6 represents x6, params: Array of nume"
srsd_feynman-i-11-19__llmsr__4omini__L1_Struct_Named__s18_llmsr_seed1314_20251128-074817,/data3/zhangziwen/experiments/1.llm_background_ablation/srsd_feynman-i-11-19__llmsr__4omini__L1_Struct_Named__s18_llmsr_seed1314_20251128-074817,success,2025-11-28T07:48:17.418849+08:00,2025-11-27T23:48:17.418863Z,1314,srsd_feynman-i.11.19__llmsr__4omini__L1_Struct_Named__s18,srsd_feynman-i.11.19,srsd,feynman-i.11.19,srsd/srsd-feynman_medium_dummy/feynman-i.11.19/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Named,L1,Struct,Named,s18,1.llm_background_ablation,srsd_feynman-i.11.19__llmsr__4omini__L1_Struct_Named__s18,sim-group,"sim,llmsr,4omini,L1_Struct_Named",250,4,10,8,"x0,x1,x2,x3,x4,x5,x6,x7",y,220,251,0.5254369989283059,180.1865139066198,789,912096,0,679646,1591742,9584.02,6c8b3e12ff69,"This is a problem from the natural sciences. Args: x1 represents x1, x2 represents x2, x3 represents x3, x4 represents x4, x5 represents x5, x6 represents x6, params: Array of nume"
srsd_feynman-i-11-19__llmsr__4omini__L1_Struct_Named__s2025_llmsr_seed1314_20251128-072809,/data3/zhangziwen/experiments/1.llm_background_ablation/srsd_feynman-i-11-19__llmsr__4omini__L1_Struct_Named__s2025_llmsr_seed1314_20251128-072809,success,2025-11-28T07:28:09.332260+08:00,2025-11-27T23:28:09.332275Z,1314,srsd_feynman-i.11.19__llmsr__4omini__L1_Struct_Named__s2025,srsd_feynman-i.11.19,srsd,feynman-i.11.19,srsd/srsd-feynman_medium_dummy/feynman-i.11.19/train.csv,4omini,blt/gpt-4o-mini,/home/zhangziwen/llm-4omini.config,L1_Struct_Named,L1,Struct,Named,s2025,1.llm_background_ablation,srsd_feynman-i.11.19__llmsr__4omini__L1_Struct_Named__s2025,sim-group,"sim,llmsr,4omini,L1_Struct_Named",250,4,10,8,"x0,x1,x2,x3,x4,x5,x6,x7",y,248,251,0.6470314337830121,221.8845240802517,310,985872,0,699198,1685070,9560.46,6c8b3e12ff69,"This is a problem from the natural sciences. Args: x1 represents x1, x2 represents x2, x3 represents x3, x4 represents x4, x5 represents x5, x6 represents x6, params: Array of nume"
